material_id,formula,formation_energy,e_above_hull,comp_group,elements_set,elements,fractions,element_indices
mp-1220772,NaZrScO4,-3.448860639839901,0.014121009553571,Na:0.15|O:0.55|Sc:0.15|Zr:0.15,"{'Na', 'O', 'Sc', 'Zr'}","Na,O,Sc,Zr","0.14285714,0.57142857,0.14285714,0.14285714","65,73,95,118"
mp-1222618,Li2ZnCdP2,-0.592752897380952,0.0,Cd:0.15|Li:0.35|P:0.35|Zn:0.15,"{'Cd', 'P', 'Zn', 'Li'}","Cd,Li,P,Zn","0.16666667,0.33333333,0.33333333,0.16666667","18,54,76,117"
mp-686572,NaPr9Si6(SO12)2,-3.50261239598522,0.000900830000002,Na:0.05|O:0.40|Pr:0.30|S:0.05|Si:0.20,"{'Na', 'O', 'Si', 'Pr', 'S'}","Na,O,Pr,S,Si","0.03448276,0.41379310,0.31034483,0.03448276,0.20689655","65,73,82,93,98"
mp-1185285,LiAcHg2,-0.466574312291669,0.0,Ac:0.25|Hg:0.50|Li:0.25,"{'Ac', 'Hg', 'Li'}","Ac,Hg,Li","0.25000000,0.50000000,0.25000000","1,45,54"
mp-1215368,Zr4FeCo,-0.194314110000001,0.012710010666665,Co:0.15|Fe:0.15|Zr:0.65,"{'Fe', 'Co', 'Zr'}","Co,Fe,Zr","0.16666667,0.16666667,0.66666667","24,35,118"
mp-27499,BaTeS3,-1.189533620333334,0.0,Ba:0.20|S:0.60|Te:0.20,"{'S', 'Te', 'Ba'}","Ba,S,Te","0.20000000,0.60000000,0.20000000","10,93,105"
mp-17777,Sr5As3O12F,-2.850925213928571,0.0,As:0.15|F:0.05|O:0.55|Sr:0.25,"{'F', 'O', 'Sr', 'As'}","As,F,O,Sr","0.14285714,0.04761905,0.57142857,0.23809524","6,34,73,101"
mp-1189498,Nd7Rh3,-0.496828002249998,0.0,Nd:0.70|Rh:0.30,"{'Rh', 'Nd'}","Nd,Rh","0.70000000,0.30000000","67,90"
mp-1080749,CsFeO2,-1.731291164913793,0.0,Cs:0.25|Fe:0.25|O:0.50,"{'Cs', 'Fe', 'O'}","Cs,Fe,O","0.25000000,0.25000000,0.50000000","26,35,73"
mp-1209803,Pr2(Al3Rh)3,-0.803656582380955,0.0,Al:0.50|Pr:0.35|Rh:0.15,"{'Al', 'Rh', 'Pr'}","Al,Pr,Rh","0.50000000,0.33333333,0.16666667","3,82,90"
mp-1018696,EuCdPb,-0.418606240000006,0.0,Cd:0.35|Eu:0.35|Pb:0.35,"{'Cd', 'Eu', 'Pb'}","Cd,Eu,Pb","0.33333333,0.33333333,0.33333333","18,33,78"
mp-1227654,BaTi6O12,-3.473214040526316,0.003134987675947,Ba:0.05|O:0.65|Ti:0.30,"{'O', 'Ti', 'Ba'}","Ba,O,Ti","0.05263158,0.63157895,0.31578947","10,73,107"
mp-1220199,NdIn7Cu5,-0.158004120274717,0.049183950109888,Cu:0.40|In:0.55|Nd:0.10,"{'Cu', 'In', 'Nd'}","Cu,In,Nd","0.38461538,0.53846154,0.07692308","27,49,67"
mp-1006256,CeYTl2,-0.460305484999999,0.0,Ce:0.25|Tl:0.50|Y:0.25,"{'Y', 'Ce', 'Tl'}","Ce,Tl,Y","0.25000000,0.50000000,0.25000000","19,108,115"
mp-1232241,La2MgS4,-2.193318805357143,0.062816866785714,La:0.30|Mg:0.15|S:0.55,"{'Mg', 'La', 'S'}","La,Mg,S","0.28571429,0.14285714,0.57142857","53,60,93"
mp-752552,Li2V(CO3)2,-2.130455373787879,0.050306517187504,C:0.15|Li:0.30|O:0.45|V:0.15,"{'V', 'O', 'C', 'Li'}","C,Li,O,V","0.14285714,0.28571429,0.42857143,0.14285714","16,54,73,112"
mp-1177107,Li5Mn2Co2(PO4)4,-2.427802100037938,0.093710019051724,Co:0.15|Li:0.35|Mn:0.15|O:0.30|P:0.05,"{'O', 'P', 'Li', 'Co', 'Mn'}","Co,Li,Mn,O,P","0.14285714,0.35714286,0.14285714,0.28571429,0.07142857","24,54,61,73,76"
mp-1177334,Li4MnFe3(BO3)4,-2.359611128663792,0.018234238437497,B:0.10|Fe:0.25|Li:0.35|Mn:0.10|O:0.25,"{'O', 'Fe', 'Li', 'B', 'Mn'}","B,Fe,Li,Mn,O","0.08333333,0.25000000,0.33333333,0.08333333,0.25000000","9,35,54,61,73"
mp-1194653,NaP15,-0.096047332790178,0.0,Na:0.05|P:0.95,"{'Na', 'P'}","Na,P","0.06250000,0.93750000","65,76"
mp-1095593,Ho2In8Co,-0.268167588484846,0.010022748787876,Co:0.10|Ho:0.20|In:0.75,"{'Co', 'In', 'Ho'}","Co,Ho,In","0.09090909,0.18181818,0.72727273","24,46,49"
mp-1191857,Pr3AlNi8,-0.315717102499998,0.051157739583333,Al:0.10|Ni:0.65|Pr:0.25,"{'Al', 'Pr', 'Ni'}","Al,Ni,Pr","0.08333333,0.66666667,0.25000000","3,70,82"
mp-22873,SmBi,-1.151759717500006,0.0,Bi:0.50|Sm:0.50,"{'Sm', 'Bi'}","Bi,Sm","0.50000000,0.50000000","13,99"
mp-541460,Ce4Si2Se3O7,-3.110782490595702,0.017418037200521,Ce:0.25|O:0.45|Se:0.20|Si:0.10,"{'O', 'Ce', 'Se', 'Si'}","Ce,O,Se,Si","0.25000000,0.43750000,0.18750000,0.12500000","19,73,96,98"
mp-557927,Na2SrV3O9,-2.583103575850574,0.0,Na:0.15|O:0.60|Sr:0.05|V:0.20,"{'Na', 'V', 'O', 'Sr'}","Na,O,Sr,V","0.13333333,0.60000000,0.06666667,0.20000000","65,73,101,112"
mp-770356,Na6Fe2B4SO16,-2.240266148877328,0.025139955517242,B:0.15|Fe:0.05|Na:0.20|O:0.55|S:0.05,"{'Na', 'O', 'Fe', 'B', 'S'}","B,Fe,Na,O,S","0.13793103,0.06896552,0.20689655,0.55172414,0.03448276","9,35,65,73,93"
mp-561315,Cs3AlGe2O7,-2.405274430305039,0.0,Al:0.10|Cs:0.25|Ge:0.15|O:0.55,"{'Al', 'O', 'Cs', 'Ge'}","Al,Cs,Ge,O","0.07692308,0.23076923,0.15384615,0.53846154","3,26,41,73"
mp-757292,Li3Si6NiO15,-2.8154644731,0.091194433504447,Li:0.10|Ni:0.05|O:0.60|Si:0.25,"{'O', 'Ni', 'Si', 'Li'}","Li,Ni,O,Si","0.12000000,0.04000000,0.60000000,0.24000000","54,70,73,98"
mp-25837,Li3Cr2(PO4)3,-2.631389426196427,0.0361631665,Cr:0.20|Li:0.30|O:0.40|P:0.10,"{'O', 'P', 'Cr', 'Li'}","Cr,Li,O,P","0.20000000,0.30000000,0.40000000,0.10000000","25,54,73,76"
mp-780428,Na4Bi2O5,-1.62349008822884,0.089527893863638,Bi:0.20|Na:0.35|O:0.45,"{'Na', 'O', 'Bi'}","Bi,Na,O","0.18181818,0.36363636,0.45454545","13,65,73"
mp-1221907,Mn3CrTe4,-0.291742310057471,0.044636666215517,Cr:0.10|Mn:0.40|Te:0.50,"{'Mn', 'Cr', 'Te'}","Cr,Mn,Te","0.12500000,0.37500000,0.50000000","25,61,105"
mp-862903,PmGaAg2,-0.32887987145834,0.020437802500001,Ag:0.50|Ga:0.25|Pm:0.25,"{'Ag', 'Pm', 'Ga'}","Ag,Ga,Pm","0.50000000,0.25000000,0.25000000","2,39,80"
mp-10284,YSi3Ni,-0.638041397999998,0.024345344000001,Ni:0.20|Si:0.60|Y:0.20,"{'Y', 'Ni', 'Si'}","Ni,Si,Y","0.20000000,0.60000000,0.20000000","70,98,115"
mp-24507,Na6Zn3P4H6O19,-2.198912545377559,0.010115077828944,H:0.15|Na:0.15|O:0.50|P:0.10|Zn:0.10,"{'Na', 'O', 'P', 'H', 'Zn'}","H,Na,O,P,Zn","0.15789474,0.15789474,0.50000000,0.10526316,0.07894737","42,65,73,76,117"
mp-22489,HfCuSi,-0.582629535,0.0,Cu:0.35|Hf:0.35|Si:0.35,"{'Cu', 'Hf', 'Si'}","Cu,Hf,Si","0.33333333,0.33333333,0.33333333","27,44,98"
mp-771147,Dy2P4O13,-3.166921059310775,0.005652356184198,Dy:0.10|O:0.70|P:0.20,"{'Dy', 'O', 'P'}","Dy,O,P","0.10526316,0.68421053,0.21052632","30,73,76"
mp-4531,NaNO3,-1.363196969275862,0.0,N:0.20|Na:0.20|O:0.60,"{'Na', 'O', 'N'}","N,Na,O","0.20000000,0.20000000,0.60000000","64,65,73"
mp-31433,LuNiSn4,-0.298889262777777,0.043728657777779,Lu:0.15|Ni:0.15|Sn:0.65,"{'Sn', 'Lu', 'Ni'}","Lu,Ni,Sn","0.16666667,0.16666667,0.66666667","56,70,100"
mp-1311406,Li4Mn3NbO8,-2.331934768570402,0.07472355640625,Li:0.25|Mn:0.20|Nb:0.05|O:0.50,"{'Nb', 'O', 'Mn', 'Li'}","Li,Mn,Nb,O","0.25000000,0.18750000,0.06250000,0.50000000","54,61,66,73"
mp-759525,MnF3,-2.737603051232759,0.027228006999998,F:0.75|Mn:0.25,"{'F', 'Mn'}","F,Mn","0.75000000,0.25000000","34,61"
mp-1218145,SrLaTaNiO6,-3.084019534233333,0.060501105277797,La:0.10|Ni:0.10|O:0.60|Sr:0.10|Ta:0.10,"{'O', 'Ni', 'La', 'Sr', 'Ta'}","La,Ni,O,Sr,Ta","0.10000000,0.10000000,0.60000000,0.10000000,0.10000000","53,70,73,101,102"
mp-945077,YTe3,-1.238969529999997,0.0,Te:0.75|Y:0.25,"{'Y', 'Te'}","Te,Y","0.75000000,0.25000000","105,115"
mp-20601,NdPb3,-0.470885369374997,0.0,Nd:0.25|Pb:0.75,"{'Nd', 'Pb'}","Nd,Pb","0.25000000,0.75000000","67,78"
mp-1182187,BaNdFe2O5,-2.530522628611111,0.007647486342596,Ba:0.10|Fe:0.20|Nd:0.10|O:0.55,"{'Fe', 'O', 'Nd', 'Ba'}","Ba,Fe,Nd,O","0.11111111,0.22222222,0.11111111,0.55555556","10,35,67,73"
mp-1038955,CeMg2,-0.018379428333332,0.030143539444443,Ce:0.35|Mg:0.65,"{'Mg', 'Ce'}","Ce,Mg","0.33333333,0.66666667","19,60"
mp-1101860,ScTc2,-0.305034234166666,0.0,Sc:0.35|Tc:0.65,"{'Sc', 'Tc'}","Sc,Tc","0.33333333,0.66666667","95,104"
mp-863715,Pm2IrAu,-0.817601913749996,0.0,Au:0.25|Ir:0.25|Pm:0.50,"{'Au', 'Ir', 'Pm'}","Au,Ir,Pm","0.25000000,0.25000000,0.50000000","8,50,80"
mp-776442,Ba2YI7,-1.865578482,0.049230662,Ba:0.20|I:0.70|Y:0.10,"{'I', 'Y', 'Ba'}","Ba,I,Y","0.20000000,0.70000000,0.10000000","10,48,115"
mp-1177120,Li5Mn2(PO4)3,-2.59317070165715,0.083820740454543,Li:0.40|Mn:0.15|O:0.35|P:0.10,"{'O', 'Mn', 'P', 'Li'}","Li,Mn,O,P","0.41666667,0.16666667,0.33333333,0.08333333","54,61,73,76"
mp-2713169,TiSiGe(SO6)2,-2.332957388921569,0.058487798529408,Ge:0.10|O:0.60|S:0.10|Si:0.10|Ti:0.10,"{'O', 'Ti', 'Si', 'Ge', 'S'}","Ge,O,S,Si,Ti","0.10000000,0.60000000,0.10000000,0.10000000,0.10000000","41,73,93,98,107"
mp-780724,LiSbP2O7,-2.444074991829005,0.069008658787887,Li:0.10|O:0.65|P:0.20|Sb:0.10,"{'O', 'P', 'Sb', 'Li'}","Li,O,P,Sb","0.09090909,0.63636364,0.18181818,0.09090909","54,73,76,94"
mp-662583,CaCeC2O6F,-2.86659680378788,0.01259743227273,C:0.20|Ca:0.10|Ce:0.10|F:0.10|O:0.55,"{'O', 'C', 'F', 'Ce', 'Ca'}","C,Ca,Ce,F,O","0.18181818,0.09090909,0.09090909,0.09090909,0.54545455","16,17,19,34,73"
mp-627,NpSe,-1.299778385546872,0.0,Np:0.50|Se:0.50,"{'Se', 'Np'}","Np,Se","0.50000000,0.50000000","72,96"
mp-1176351,Na3Li3Fe2P2(CO7)2,-2.30453262667014,0.024617312499998,C:0.05|Fe:0.10|Li:0.15|Na:0.15|O:0.40|P:0.10,"{'Na', 'O', 'C', 'Fe', 'P', 'Li'}","C,Fe,Li,Na,O,P","0.05555556,0.11111111,0.16666667,0.16666667,0.38888889,0.11111111","16,35,54,65,73,76"
mp-1037677,LiMg30FeO32,-2.967817585208333,0.002155808398437,Fe:0.00|Li:0.00|Mg:0.45|O:0.50,"{'Fe', 'Mg', 'O', 'Li'}","Fe,Li,Mg,O","0.01562500,0.01562500,0.46875000,0.50000000","35,54,60,73"
mp-581877,Cs2Zr(Si2O5)3,-3.249186521568485,0.0,Cs:0.20|O:0.50|Si:0.20|Zr:0.10,"{'Cs', 'O', 'Zr', 'Si'}","Cs,O,Si,Zr","0.20000000,0.50000000,0.20000000,0.10000000","26,73,98,118"
mp-1156,GaSb,-0.229271920000002,0.0,Ga:0.50|Sb:0.50,"{'Ga', 'Sb'}","Ga,Sb","0.50000000,0.50000000","39,94"
mp-972937,ScAlCO,-1.86734136375,0.0155245325,Al:0.25|C:0.25|O:0.25|Sc:0.25,"{'Al', 'O', 'Sc', 'C'}","Al,C,O,Sc","0.25000000,0.25000000,0.25000000,0.25000000","3,16,73,95"
mp-1217382,ThFe4Co,-0.080500146666665,0.034341983333337,Co:0.15|Fe:0.65|Th:0.15,"{'Fe', 'Co', 'Th'}","Co,Fe,Th","0.16666667,0.66666667,0.16666667","24,35,106"
mp-1222782,LaPaO4,-4.134119007499997,0.0,La:0.15|O:0.65|Pa:0.15,"{'Pa', 'O', 'La'}","La,O,Pa","0.16666667,0.66666667,0.16666667","53,73,77"
mp-1215028,Al2P3H12(NO4)3,-1.85019567,0.011878016,Al:0.10|H:0.55|N:0.05|O:0.20|P:0.15,"{'O', 'Al', 'P', 'H', 'N'}","Al,H,N,O,P","0.09090909,0.54545455,0.04545455,0.18181818,0.13636364","3,42,64,73,76"
mp-878729,Li2Fe3CoO8,-1.633041790297619,0.044284303106735,Co:0.05|Fe:0.20|Li:0.15|O:0.55,"{'Fe', 'Co', 'O', 'Li'}","Co,Fe,Li,O","0.07142857,0.21428571,0.14285714,0.57142857","24,35,54,73"
mp-558110,TiS2,-1.605592862777777,0.001921049999999,S:0.65|Ti:0.35,"{'Ti', 'S'}","S,Ti","0.66666667,0.33333333","93,107"
mp-557923,Na2MoSeO6,-1.895722917510237,0.0,Mo:0.10|Na:0.20|O:0.60|Se:0.10,"{'Na', 'O', 'Mo', 'Se'}","Mo,Na,O,Se","0.10000000,0.20000000,0.60000000,0.10000000","62,65,73,96"
mp-581171,Co5Te4(BrO6)2,-1.362891933550725,0.008532678188405,Br:0.05|Co:0.30|O:0.40|Te:0.25,"{'Co', 'O', 'Te', 'Br'}","Br,Co,O,Te","0.06250000,0.31250000,0.37500000,0.25000000","15,24,73,105"
mp-1086660,Nb2FeB2,-0.5820391286666661,0.049787647333333,B:0.40|Fe:0.20|Nb:0.40,"{'Fe', 'Nb', 'B'}","B,Fe,Nb","0.40000000,0.20000000,0.40000000","9,35,66"
mp-1174377,Li7Co5O12,-1.715798694722221,0.045556017916669,Co:0.20|Li:0.30|O:0.50,"{'Co', 'O', 'Li'}","Co,Li,O","0.20833333,0.29166667,0.50000000","24,54,73"
mp-510262,Cs3O,-0.918747285991378,0.0,Cs:0.75|O:0.25,"{'Cs', 'O'}","Cs,O","0.75000000,0.25000000","26,73"
mp-1221015,NaMoAsO6,-1.916411359875479,0.000965648888889,As:0.10|Mo:0.10|Na:0.10|O:0.65,"{'Na', 'O', 'Mo', 'As'}","As,Mo,Na,O","0.11111111,0.11111111,0.11111111,0.66666667","6,62,65,73"
mp-574369,La2InCu2,-0.338742953333333,0.0,Cu:0.40|In:0.20|La:0.40,"{'Cu', 'In', 'La'}","Cu,In,La","0.40000000,0.20000000,0.40000000","27,49,53"
mp-774396,Li8Mn5Fe3(BO3)8,-2.4386251235344822,0.007777367343744,B:0.05|Fe:0.15|Li:0.40|Mn:0.25|O:0.15,"{'O', 'Fe', 'Li', 'B', 'Mn'}","B,Fe,Li,Mn,O","0.05000000,0.15000000,0.40000000,0.25000000,0.15000000","9,35,54,61,73"
mp-1273655,MnOF,-2.356701645143677,0.038045875277757,F:0.35|Mn:0.35|O:0.35,"{'F', 'O', 'Mn'}","F,Mn,O","0.33333333,0.33333333,0.33333333","34,61,73"
mp-1005,FeP,-0.597337447321427,0.0,Fe:0.50|P:0.50,"{'Fe', 'P'}","Fe,P","0.50000000,0.50000000","35,76"
mp-779454,Ti17(NO4)6,-3.05282739822695,0.03762203393617,N:0.05|O:0.20|Ti:0.75,"{'Ti', 'O', 'N'}","N,O,Ti","0.04545455,0.18181818,0.77272727","64,73,107"
mp-1202252,CaZn2(H5O4)2,-1.583987967023809,0.004937542619046,Ca:0.10|H:0.40|O:0.35|Zn:0.15,"{'O', 'Zn', 'Ca', 'H'}","Ca,H,O,Zn","0.08333333,0.41666667,0.33333333,0.16666667","17,42,73,117"
mp-1196530,Lu5(Ge5Ir2)2,-0.732522654649122,0.0,Ge:0.40|Ir:0.15|Lu:0.40,"{'Lu', 'Ir', 'Ge'}","Ge,Ir,Lu","0.41666667,0.16666667,0.41666667","41,50,56"
mp-669415,Ba3Bi6PbSe13,-1.127531704,0.0,Ba:0.15|Bi:0.25|Pb:0.05|Se:0.55,"{'Bi', 'Se', 'Pb', 'Ba'}","Ba,Bi,Pb,Se","0.13043478,0.26086957,0.04347826,0.56521739","10,13,78,96"
mp-1103799,Dy3SbO3,-3.174487718571426,0.033277114285714,Dy:0.45|O:0.45|Sb:0.15,"{'Dy', 'O', 'Sb'}","Dy,O,Sb","0.42857143,0.42857143,0.14285714","30,73,94"
mp-978808,Sm2ZnGa,-0.464249656875001,0.002710773749997,Ga:0.25|Sm:0.50|Zn:0.25,"{'Zn', 'Ga', 'Sm'}","Ga,Sm,Zn","0.25000000,0.50000000,0.25000000","39,99,117"
mp-1205583,UMn2SiC,-0.312205079172414,0.0,C:0.20|Mn:0.40|Si:0.20|U:0.20,"{'U', 'Mn', 'C', 'Si'}","C,Mn,Si,U","0.20000000,0.40000000,0.20000000,0.20000000","16,61,98,111"
mp-626263,Ba(H8O5)2,-1.395658522,0.000631409,Ba:0.05|H:0.55|O:0.35,"{'H', 'O', 'Ba'}","Ba,H,O","0.07142857,0.57142857,0.35714286","10,42,73"
mp-18802,BaPr2NiO5,-2.98089192425926,0.0,Ba:0.10|Ni:0.10|O:0.55|Pr:0.20,"{'O', 'Pr', 'Ni', 'Ba'}","Ba,Ni,O,Pr","0.11111111,0.11111111,0.55555556,0.22222222","10,70,73,82"
mp-1183391,BaPb3,-0.340703278333335,0.031871516666664,Ba:0.25|Pb:0.75,"{'Pb', 'Ba'}","Ba,Pb","0.25000000,0.75000000","10,78"
mp-1205615,La2Co2I,-0.6809606889999991,0.0,Co:0.40|I:0.20|La:0.40,"{'I', 'Co', 'La'}","Co,I,La","0.40000000,0.20000000,0.40000000","24,48,53"
mp-978815,Sm2TlZn,-0.337042155833334,0.0175761225,Sm:0.50|Tl:0.25|Zn:0.25,"{'Tl', 'Zn', 'Sm'}","Sm,Tl,Zn","0.50000000,0.25000000,0.25000000","99,108,117"
mp-759511,Li2VF6,-3.124775033796298,0.024742708055555,F:0.65|Li:0.20|V:0.10,"{'F', 'V', 'Li'}","F,Li,V","0.66666667,0.22222222,0.11111111","34,54,112"
mp-1219085,SmY3Fe34,0.003785061710526,0.020575684342105,Fe:0.90|Sm:0.05|Y:0.10,"{'Fe', 'Y', 'Sm'}","Fe,Sm,Y","0.89473684,0.02631579,0.07894737","35,99,115"
mp-7639,Na2CuP,-0.463838149494047,0.0,Cu:0.25|Na:0.50|P:0.25,"{'Cu', 'P', 'Na'}","Cu,Na,P","0.25000000,0.50000000,0.25000000","27,65,76"
mp-770764,Li2Fe(BO2)5,-2.644180773888889,0.019535402638884,B:0.15|Fe:0.15|Li:0.35|O:0.35,"{'Fe', 'O', 'Li', 'B'}","B,Fe,Li,O","0.16666667,0.16666667,0.33333333,0.33333333","9,35,54,73"
mp-1209422,RbAlCl4,-2.184869732916666,0.0,Al:0.15|Cl:0.65|Rb:0.15,"{'Al', 'Cl', 'Rb'}","Al,Cl,Rb","0.16666667,0.66666667,0.16666667","3,21,86"
mp-24155,ZrH2,-0.6300688775000011,0.006795596666666,H:0.65|Zr:0.35,"{'Zr', 'H'}","H,Zr","0.66666667,0.33333333","42,118"
mp-1247040,Sr8Mn3N8,-0.8454265638838471,0.009658455474895,Mn:0.15|N:0.40|Sr:0.40,"{'Mn', 'N', 'Sr'}","Mn,N,Sr","0.15789474,0.42105263,0.42105263","61,64,101"
mp-18297,Ba3(GaN2)2,-0.652873425,0.002699011,Ba:0.50|Ga:0.15|N:0.35,"{'N', 'Ga', 'Ba'}","Ba,Ga,N","0.50000000,0.16666667,0.33333333","10,39,64"
mp-761265,LiFe4(BO3)4,-2.226383792857143,0.081544972142863,B:0.10|Fe:0.45|Li:0.10|O:0.35,"{'Fe', 'O', 'Li', 'B'}","B,Fe,Li,O","0.11111111,0.44444444,0.11111111,0.33333333","9,35,54,73"
mp-1207481,Zn3SbAs2Pb3O14,-1.732004488043477,0.023122098442025,As:0.10|O:0.60|Pb:0.15|Sb:0.05|Zn:0.15,"{'O', 'Pb', 'As', 'Sb', 'Zn'}","As,O,Pb,Sb,Zn","0.08695652,0.60869565,0.13043478,0.04347826,0.13043478","6,73,78,94,117"
mp-1214483,BaCuRu5O11,-1.530018532222222,0.050132475694439,Ba:0.05|Cu:0.05|O:0.60|Ru:0.30,"{'Cu', 'O', 'Ru', 'Ba'}","Ba,Cu,O,Ru","0.05555556,0.05555556,0.61111111,0.27777778","10,27,73,92"
mp-1700,AlN,-1.658923009,0.020749162,Al:0.50|N:0.50,"{'Al', 'N'}","Al,N","0.50000000,0.50000000","3,64"
mp-1111674,K2LiCeI6,-1.566043788783333,0.073678581499999,Ce:0.10|I:0.60|K:0.20|Li:0.10,"{'I', 'Ce', 'K', 'Li'}","Ce,I,K,Li","0.10000000,0.60000000,0.20000000,0.10000000","19,48,51,54"
mp-558692,Sb2ClO2F11,-2.16233971546875,0.0,Cl:0.05|F:0.70|O:0.10|Sb:0.10,"{'F', 'O', 'Cl', 'Sb'}","Cl,F,O,Sb","0.06250000,0.68750000,0.12500000,0.12500000","21,34,73,94"
mp-756552,Mg(NiO2)4,-1.184241403461537,0.036787709786324,Mg:0.25|Ni:0.25|O:0.50,"{'Mg', 'O', 'Ni'}","Mg,Ni,O","0.25000000,0.25000000,0.50000000","60,70,73"
mp-1199761,Lu2H16S3O20,-1.8384216841666672,0.022947032073173,H:0.40|Lu:0.05|O:0.50|S:0.05,"{'S', 'Lu', 'O', 'H'}","H,Lu,O,S","0.39024390,0.04878049,0.48780488,0.07317073","42,56,73,93"
mp-1209498,RbP11,-0.122514223630952,0.008202198357842,P:0.90|Rb:0.10,"{'P', 'Rb'}","P,Rb","0.91666667,0.08333333","76,86"
mp-1026861,LiLaMg14,0.047789763229166,0.0875984415625,La:0.05|Li:0.05|Mg:0.90,"{'Mg', 'La', 'Li'}","La,Li,Mg","0.06250000,0.06250000,0.87500000","53,54,60"
mp-557385,K4Ru(NO2)6,-1.209737058217392,0.073632929836952,K:0.50|N:0.10|O:0.25|Ru:0.10,"{'N', 'O', 'K', 'Ru'}","K,N,O,Ru","0.50000000,0.12500000,0.25000000,0.12500000","51,64,73,92"
mp-29012,Tl2AgI3,-0.70613888777778,0.02721082111111,Ag:0.15|I:0.50|Tl:0.35,"{'Ag', 'I', 'Tl'}","Ag,I,Tl","0.16666667,0.50000000,0.33333333","2,48,108"
mp-1219068,SmFeCo,-0.043722933333332,0.029704210500001,Co:0.35|Fe:0.35|Sm:0.35,"{'Fe', 'Co', 'Sm'}","Co,Fe,Sm","0.33333333,0.33333333,0.33333333","24,35,99"
mp-773078,Li7Ca8Nb12O40,-3.097135598557213,0.013228921138065,Ca:0.10|Li:0.10|Nb:0.20|O:0.60,"{'Nb', 'O', 'Ca', 'Li'}","Ca,Li,Nb,O","0.11940299,0.10447761,0.17910448,0.59701493","17,54,66,73"
mp-29575,Cs3Fe2Cl9,-1.734115075283251,0.028223823214285,Cl:0.65|Cs:0.20|Fe:0.15,"{'Cs', 'Fe', 'Cl'}","Cl,Cs,Fe","0.64285714,0.21428571,0.14285714","21,26,35"
mp-1036160,SrMg14MnO16,-2.883552466810344,0.0942301378125,Mg:0.45|Mn:0.05|O:0.50|Sr:0.05,"{'Mg', 'O', 'Mn', 'Sr'}","Mg,Mn,O,Sr","0.43750000,0.03125000,0.50000000,0.03125000","60,61,73,101"
mp-1194095,TiAg2(IO3)6,-1.038760822469136,0.020375361944443,Ag:0.30|I:0.15|O:0.45|Ti:0.15,"{'Ag', 'I', 'O', 'Ti'}","Ag,I,O,Ti","0.28571429,0.14285714,0.42857143,0.14285714","2,48,73,107"
mp-1215834,YbSm2CuS5,-2.042950137118055,0.0,Cu:0.10|S:0.55|Sm:0.20|Yb:0.10,"{'Cu', 'Yb', 'Sm', 'S'}","Cu,S,Sm,Yb","0.11111111,0.55555556,0.22222222,0.11111111","27,93,99,116"
mp-913,CdP2,-0.181319395734126,0.0,Cd:0.35|P:0.65,"{'Cd', 'P'}","Cd,P","0.33333333,0.66666667","18,76"
mp-26306,Cr3(P2O7)2,-2.505345130884354,0.079057776428584,Cr:0.25|O:0.60|P:0.15,"{'O', 'P', 'Cr'}","Cr,O,P","0.25000000,0.58333333,0.16666667","25,73,76"
mp-1218790,Sr4Y2GaCu5(PbO4)4,-2.114566871484374,0.070463224577634,Cu:0.30|Ga:0.05|O:0.25|Pb:0.05|Sr:0.25|Y:0.10,"{'O', 'Pb', 'Y', 'Ga', 'Sr', 'Cu'}","Cu,Ga,O,Pb,Sr,Y","0.29411765,0.05882353,0.23529412,0.05882353,0.23529412,0.11764706","27,39,73,78,101,115"
mp-21463,PrTiGe,-0.720598751111109,0.0,Ge:0.35|Pr:0.35|Ti:0.35,"{'Pr', 'Ti', 'Ge'}","Ge,Pr,Ti","0.33333333,0.33333333,0.33333333","41,82,107"
mp-1223121,La2SbO2,-3.037668634,0.0,La:0.40|O:0.40|Sb:0.20,"{'O', 'La', 'Sb'}","La,O,Sb","0.40000000,0.40000000,0.20000000","53,73,94"
mp-558980,Er3CuSiS7,-1.7299277624739582,0.0,Cu:0.10|Er:0.25|S:0.60|Si:0.10,"{'Cu', 'S', 'Si', 'Er'}","Cu,Er,S,Si","0.08333333,0.25000000,0.58333333,0.08333333","27,31,93,98"
mp-1094450,Mg5Zn,0.048721694166667,0.0841396891,Mg:0.85|Zn:0.15,"{'Mg', 'Zn'}","Mg,Zn","0.83333333,0.16666667","60,117"
mp-771384,Lu2Co2O7,-2.450503338030305,0.008907008749998,Co:0.20|Lu:0.20|O:0.65,"{'Lu', 'Co', 'O'}","Co,Lu,O","0.18181818,0.18181818,0.63636364","24,56,73"
mp-623088,KTbF5,-3.4675650574642862,0.009018476577388,F:0.70|K:0.15|Tb:0.15,"{'F', 'Tb', 'K'}","F,K,Tb","0.71428571,0.14285714,0.14285714","34,51,103"
mp-1197143,Cs11Tl6Cl29,-1.6933647929610212,0.049373813804347,Cl:0.65|Cs:0.25|Tl:0.15,"{'Cs', 'Cl', 'Tl'}","Cl,Cs,Tl","0.63043478,0.23913043,0.13043478","21,26,108"
mp-624474,Ru(SCl3)4,-0.6532054464705881,0.044219938621325,Cl:0.60|Ru:0.20|S:0.20,"{'Cl', 'Ru', 'S'}","Cl,Ru,S","0.60000000,0.20000000,0.20000000","21,92,93"
